source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status
en	ar	HP:0000405	rdfs:label	Conductive hearing impairment	فقدان السمع التوصيلي	CANDIDATE
en	ar	HP:0000405	IAO:0000115	An abnormality of vibrational conductance of sound to the inner ear leading to impairment of sensory perception of sound.	اضطراب في قدرة الاهتزازات الصوتية على الوصول إلى الأذن الداخلية مما يؤدي إلى ضعف في الحاسة الصوتية.	CANDIDATE
en	ar	HP:0000407	rdfs:label	Sensorineural hearing impairment	فقدان السمع الحسي العصبي	CANDIDATE
en	ar	HP:0000407	IAO:0000115	A type of hearing impairment in one or both ears related to an abnormal functionality of the cochlear nerve.	نوع من ضعف السمع في أذن واحدة أو كلا الأذنين ناتج عن خلل في وظيفة العصب السمعي القوقعي.	CANDIDATE
en	ar	HP:0033419	rdfs:label	Elevated circulating 3-hydroxybutyric acid concentration	زيادة تركيز حمض 3-هيدروكسيبيوتيريك الجاري	CANDIDATE
en	ar	HP:0033419	IAO:0000115	Elevation of the 3-hydroxybutyric acid concentration in the blood above the normal range.	زيادة تركيز حمض 3-هيدروكسيبيوتيريك في الدم عن المعدل الطبيعي.	CANDIDATE
en	ar	HP:0033454	rdfs:label	Tube feeding	التغذية الأنبوبية	CANDIDATE
en	ar	HP:0033454	IAO:0000115	Feeding problem necessitating food and nutrient delivery via a tube.	مشكلة في التغذية تتطلب توصيل الغذاء والعناصر الغذائية عبر أنبوب.	CANDIDATE
en	ar	HP:0033466	rdfs:label	Weak grip	ضعف القبضة	CANDIDATE
en	ar	HP:0033466	IAO:0000115	Reduced grip strength. Gripping is the motion by which the hand tightly grasps an object or other hand.	انخفاض في قوة القبضة. القبضة هي الحركة التي تُمَكِّن اليد من الإمساك بشدة بجسم أو يد أخرى.	CANDIDATE
en	ar	HP:0033478	rdfs:label	Increased circulating lipoprotein lipase concentration	زيادة تركيز الليبوبروتين ليباز الجاري	CANDIDATE
en	ar	HP:0033478	IAO:0000115	Increased concentration of lipoprotein lipase in the blood circulation.	زيادة تركيز إنزيم الليبوبروتين ليباز في الدم.	CANDIDATE
en	ar	HP:0033843	rdfs:label	Postprandial fullness	امتلاء بعد الطعام	CANDIDATE
en	ar	HP:0033843	IAO:0000115	Feeling excessively full after meals.	الشعور بالامتلاء الزائد بعد تناول الوجبات.	CANDIDATE
en	ar	HP:0033850	rdfs:label	Coldness	الشعور بالبرودة	CANDIDATE
en	ar	HP:0033850	IAO:0000115	Relative coldness of a body part to palpitation, often acccompanied by feelings of coldness.	شعور النسبي بالبرودة في جزء من الجسم عند اللمس، وغالباً ما يصاحب ذلك الإحساس بالبرودة.	CANDIDATE
en	ar	HP:0033591	rdfs:label	Staghorn calculus	حصوة قرنية الشكل	CANDIDATE
en	ar	HP:0033591	IAO:0000115	Large branching stones that fill part of all of the renal pelvis and renal calyces and they can be complete or partial depending on the level of occupancy of the collecting system.	أحجار كبيرة متفرعة تملأ جزءاً من الحوض الكلوي والكؤوس الكلوية ويمكن أن تكون كاملة أو جزئية تبعاً لمستوى شغلها للنظام التجميعي.	CANDIDATE
en	ar	HP:0033608	rdfs:label	Pulmonary nodule	عقدة رئوية	CANDIDATE
en	ar	HP:0033608	IAO:0000115	Focal rounded or ovoid opacity, not more than 3 cm in diameter. Pulmonary nodules are typically observed by chest radiography or computer tomography imaging.	انعدام مطاوٍ مستدير أو بيضاوي، لا يتجاوز قطرها 3 سم. تُلاحظ العقد الرئوية عادةً من خلال فحص الأشعة السينية للصدر أو تصوير الكمبيوتر المحوري (CT).	CANDIDATE
en	ar	HP:0033645	rdfs:label	Midline brainstem cleft	شق في جذع الدماغ الأوسط	CANDIDATE
en	ar	HP:0033645	IAO:0000115	A developmental defect characterized by an abnormal cleft (V-shaped indentation of the stalklike part of the brain consisting of the medulla oblongata, the midbrain, and the pons.	عيب تطوري يتميز بشق غير طبيعي (تجويف على شكل V) في الجزء المقطوع من الدماغ الذي يتكون من النخاع المستطيل، الدماغ الأوسط، والجسر.	CANDIDATE
en	ar	HP:0033666	rdfs:label	Diminished physical functioning	انخفاض في الوظائف البدنية	CANDIDATE
en	ar	HP:0033666	IAO:0000115	A reduction in the ability to perform activities of daily living as compared to previous abilities because of functional deficits due to illness. The 36-item Short Form (SF-36) health survey questionnaire is one of many methods used to measure patients' perceptions of diminished physical functioning.	انخفاض في القدرة على أداء الأنشطة اليومية المعتادة مقارنة بالقدرات السابقة بسبب العجز الوظيفي الناتج عن المرض. يُعد استبيان الصحة القصير المكون من 36 بندًا (SF-36) إحدى الطرق العديدة المستخدمة لقياس إدراك المرضى لتراجع القدرة الوظيفية البدنية.	CANDIDATE
en	ar	HP:0031834	rdfs:label	Aortopulmonary collateral arteries	شرايين جسرية أبهري-رئوي	CANDIDATE
en	ar	HP:0031834	IAO:0000115	Small ectopic arteries or arterial branches that connect the aorta, aortic branches and/or subclavian artery regions directly to the lung parenchyma, usually seen in conjunction with pulmonary atresia, ventricular septal defect (VSD) and/or closed ductus arteriosus.	شرايين صغيرة غريبة أو فروع شريانية تربط الأبهر أو فروعه و/أو مناطق الشريان تحت الترقوة مباشرةً بنسيج الرئة، وتُرى عادةً بالتزامن مع انسداد الرئة أو عيب الحاجز البطيني و/أو القناة الشريانية المغلقة.	CANDIDATE
en	ar	HP:0031846	rdfs:label	Femur fracture	كسر عظم الفخذ	CANDIDATE
en	ar	HP:0031846	IAO:0000115	A break or crush injury of the thigh bone (femur).	كسر أو إصابة سحق لعظم الفخذ (الفخذ).	CANDIDATE
en	ar	HP:0031848	rdfs:label	Cock-walk gait	مشية الديك	CANDIDATE
en	ar	HP:0031848	IAO:0000115	An abnormality of gait that can be observed in individuals with dystonic posture in which the individual walks with an extended trunk and flexed arms, while strutting on the toes without the heels touching the floor.	خلل في المشي يمكن ملاحظته لدى الأفراد الذين لديهم وضعية انقباضية حيث يمشي الفرد بجذع ممتد وأذرع مثنية، بينما يمشي على أصابع القدم دون ملامسة الكعبين للأرض.	CANDIDATE
en	ar	HP:0032527	rdfs:label	Inferiorly positioned umbilicus	سرّة في موضع منخفض	CANDIDATE
en	ar	HP:0032527	IAO:0000115	The position of the umbilicus (belly button) is abnormally low (inferior).	موضع السرة (زر البطن) منخفض بشكل غير طبيعي (سفلي).	CANDIDATE
en	ar	HP:0032536	rdfs:label	Increased number of lymph nodes	زيادة في عدد العقد اللمفاوية	CANDIDATE
en	ar	HP:0032536	IAO:0000115	An abnormally elevated number of lymph nodes in an anatomical region.	زيادة غير طبيعية في عدد العقد اللمفاوية في منطقة تشريحية.	CANDIDATE
en	ar	HP:0032549	rdfs:label	Persistent asymmetrical tonic neck reflex	انعكاس العنق المقيد بشكل غير متناظر ومستمر	CANDIDATE
en	ar	HP:0032549	IAO:0000115	Persistence beyond the normal age (roughly the first half of the first year of life) of the asymmetric tonic neck reflex (ATNR), which is an easily elicited primitive reflex in the immediate newborn period. The ATNR refers to the phenomenon whereby when the face of an infant is turned to one side, the ipsilateral arm and leg extend and the contralateral arm and leg flex. This posture has been compared to a typical posture of fencers.	استمرار انعكاس العنق المقيد غير المتناظر (ATNR) بعد السن الطبيعي (تقريبًا النصف الأول من العام الأول من الحياة)، وهو انعكاس بدائي يسهل حدوثه في فترة الولادة المبكرة. يشير ATNR إلى الظاهرة التي فيها، عند تحويل وجه الرضيع إلى جانب واحد، يتمدد الذراع والساق في نفس الجهة ويفتن الذراع والساق في الجهة المقابلة. هذا الوضع يشبه نوعًا ما وضع المبارزين.	CANDIDATE
en	ar	HP:0033303	rdfs:label	Elevated urinary monocarboxylic acid level	ارتفاع مستوى الأحماض المونوكربوكسيلية في البول	CANDIDATE
en	ar	HP:0033303	IAO:0000115	Abnormally increased amount of a monocarboxylic acid in the urine. Monocarboxylic acids are molecules with one COOH functional group.	زيادة غير طبيعية في كمية الحمض المونوكربوكسيلي في البول. الأحماض المونوكربوكسيلية هي جزيئات تحتوي على مجموعة وظيفية واحدة من COOH.	CANDIDATE
en	ar	HP:0033330	rdfs:label	Impaired neck-righting reflex	ضعف انعكاس تصحيح الرقبة	CANDIDATE
en	ar	HP:0033330	IAO:0000115	Abnormal neck-righting response, which is said to be a physiological response when a child is placed flat on his or her back and the head is turned 90 degrees to the right or the left. With a normal neck-righting response, there follows a reflected torsion of the vertebral column in the same direction as the induced rotation of the neck. That is, the whole body follows the direction in which the head was turned. The response is present from birth to the age of five years.	استجابة ضعيفة لتصحيح الرقبة، وهو استجابة فسيولوجية عندما يوضع الطفل مستلقيًا على ظهره ويتم تدوير الرأس 90 درجة إلى اليمين أو اليسار. في حالة استجابة تصحيح الرقبة الطبيعية، يحدث دوران في العمود الفقري في نفس اتجاه دوران الرقبة. أي أن الجسم كله يتبع الاتجاه الذي دُوّر إليه الرأس. تكون هذه الاستجابة حاضرة منذ الولادة حتى عمر خمس سنوات.	CANDIDATE
en	ar	HP:0000408	rdfs:label	Progressive sensorineural hearing impairment	فقدان السمع الحسي العصبي المتقدم	CANDIDATE
en	ar	HP:0000408	IAO:0000115	A progressive form of sensorineural hearing impairment.	شكل تقدمي من فقدان السمع الحسي العصبي.	CANDIDATE
en	ar	HP:0000410	rdfs:label	Mixed hearing impairment	فقدان السمع المختلط	CANDIDATE
en	ar	HP:0000410	IAO:0000115	A type of hearing loss resulting from a combination of conductive hearing impairment and sensorineural hearing impairment.	نوع من فقدان السمع ينتج عن مزيج من فقدان السمع التوصيلي وفقدان السمع الحسي العصبي.	CANDIDATE
en	ar	HP:0000411	rdfs:label	Protruding ear	أذن بارزة	CANDIDATE
en	ar	HP:0000411	IAO:0000115	Angle formed by the plane of the ear and the mastoid bone greater than the 97th centile for age (objective); or, outer edge of the helix more than 2 cm from the mastoid at the point of maximum distance (objective).	زاوية تتكون من مستوى الأذن والعظم الخشائي أكبر من النسبة الاعتيادية البالغة 97٪ لعمر الشخص؛ أو، الحافة الخارجية للغضروف أكثر من 2 سم من العظم الخشائي في نقطة المسافة القصوى.	CANDIDATE
en	ar	HP:0000413	rdfs:label	Atresia of the external auditory canal	رتق القناة السمعية الخارجية	CANDIDATE
en	ar	HP:0000413	IAO:0000115	Absence or failure to form of the external auditory canal.	غياب أو فشل في تكوين القناة السمعية الخارجية.	CANDIDATE
en	ar	HP:0000580	rdfs:label	Pigmentary retinopathy	اعتلال الشبكية التصبغي	CANDIDATE
en	ar	HP:0000580	IAO:0000115	An abnormality of the retina characterized by pigment deposition. It is typically associated with migration and proliferation of macrophages or retinal pigment epithelial cells into the retina; melanin from these cells causes the pigmentary changes. Pigmentary retinopathy is a common final pathway of many retinal conditions and is often associated with visual loss.	اضطراب يصيب الشبكية يتميز بترسبات صبغية. عادة ما يكون مرتبطًا بهجرة وتكاثر الخلايا البلعمية أو خلايا الظهارة الصبغية في الشبكية؛ الميلانين من هذه الخلايا يسبب التغيرات التصبغية. اعتلال الشبكية التصبغي هو طريق نهائي شائع للكثير من حالات الشبكية وغالبًا ما يكون مرتبطًا بفقدان الرؤية.	CANDIDATE
en	ar	HP:0000581	rdfs:label	Blepharophimosis	تضيق فتح العين	CANDIDATE
en	ar	HP:0000581	IAO:0000115	A fixed reduction in the vertical distance between the upper and lower eyelids with short palpebral fissures.	تقلص ثابت في المسافة الرأسية بين الجفون العلوية والسفلية مع شقوق جفنية قصيرة.	CANDIDATE
en	ar	HP:0000582	rdfs:label	Upslanted palpebral fissure	شق جفني مائل لأعلى	CANDIDATE
en	ar	HP:0000582	IAO:0000115	The palpebral fissure inclination is more than two standard deviations above the mean for age (objective); or, the inclination of the palpebral fissure is greater than typical for age.	ميل الشق الجفني أكثر من انحرافين معياريين أعلى من المتوسط للعمر؛ أو يميل الشق الجفني أكثر من المعتاد بالنسبة للعمر.	CANDIDATE
en	ar	HP:0000585	rdfs:label	Band keratopathy	عتامة القرنية الشريطية	CANDIDATE
en	ar	HP:0000585	IAO:0000115	An abnormality of the cornea characterized by the deposition of calcium in a band across the central cornea, leading to decreased vision, foreign body sensation, and ocular irritation.	اضطراب يصيب القرنية يتميز بترسب الكالسيوم في شريط يعبر القرنية المركزية، مما يؤدي إلى ضعف الرؤية والشعور بجسم غريب وتهيج العين.	CANDIDATE
en	ar	HP:0000586	rdfs:label	Shallow orbits	مدارات ضحلة	CANDIDATE
en	ar	HP:0000586	IAO:0000115	Reduced depth of the orbits associated with prominent-appearing ocular globes.	انخفاض عمق المدارات مرتبط بظهور بارز لكرة العين.	CANDIDATE
en	ar	HP:0000588	rdfs:label	Optic disc coloboma	فتق القرص البصري	CANDIDATE
en	ar	HP:0000588	IAO:0000115	A cleft of the optic nerve that extends inferiorly.	شق في العصب البصري يمتد إلى الأسفل.	CANDIDATE
en	ar	HP:0033667	rdfs:label	Diminished mental health	قلة الصحة النفسية	CANDIDATE
en	ar	HP:0033667	IAO:0000115	A reduction in the subjective feeling of mental well being.	انخفاض في الشعور الذاتي بالرفاهية النفسية.	CANDIDATE
en	ar	HP:0033710	rdfs:label	Rest dyspnea	ضيق تنفس في الراحة	CANDIDATE
en	ar	HP:0033710	IAO:0000115	A perception of shortness of breath that occurs independently of exertion.	الشعور بضيق التنفس الذي يحدث دون علاقة بالمجهود.	CANDIDATE
en	ar	HP:0034217	rdfs:label	Sonographic non-visualized fetal bladder	عدم رؤية المثانة الجنينية بالموجات فوق الصوتية	CANDIDATE
en	ar	HP:0034217	IAO:0000115	Inability to visualize the fetal bladder on targeted prenatal sonography examination. The fetal bladder can be visualized with sonography as a midline, fluid-filled structure in the pelvis as early as 10-12 weeks of gestation. The normal fetus voids at least once an hour but never completely empties the urinary bladder. The fetal bladdder should be consistently imaged after 13 weeks of gestation.	عدم القدرة على رؤية المثانة الجنينية عبر الفحص بالموجات فوق الصوتية المستهدف خلال الحمل. يمكن رؤية المثانة الجنينية باستخدام الموجات فوق الصوتية كهيكل مملوء بالسائل في المنطقة الوسطى للحوض من الأسبوع 10-12 من الحمل. يقوم الجنين الطبيعي بالتبول مرة كل ساعة على الأقل ولكن لا يفرغ المثانة تمامًا. يجب أن تُشاهد المثانة بشكل ثابت بعد الأسبوع 13 من الحمل.	CANDIDATE
en	ar	HP:0034291	rdfs:label	Elevated circulating creatine concentration	ارتفاع تركيز الكرياتين في الدم	CANDIDATE
en	ar	HP:0034291	IAO:0000115	An elevation above the normal range of creatine in the blood circulation.	زيادة في مستوى الكرياتين في الدورة الدموية عن المعدل الطبيعي.	CANDIDATE
en	ar	HP:0034295	rdfs:label	Reduced cerebral white matter volume	انخفاض حجم المادة البيضاء في الدماغ	CANDIDATE
en	ar	HP:0034295	IAO:0000115	An abnormally low volume of the white matter of the brain.	حجم غير طبيعي منخفض من المادة البيضاء في الدماغ.	CANDIDATE
en	ar	HP:0034311	rdfs:label	Hypoplastic optic chiasm	نقص التخلق في التصالب البصري	CANDIDATE
en	ar	HP:0034311	IAO:0000115	Developmental defect characterized by undergrowth of the optic chiasm.	عيب تنموي يتميز بنمو غير مكتمل للتصالب البصري.	CANDIDATE
en	ar	HP:0034315	rdfs:label	Chronic cough	السعال المزمن	CANDIDATE
en	ar	HP:0034315	IAO:0000115	A persistent cough, defined as a cough lasting longer than eight weeks in adults or longer than four weeks in children.	السعال المستمر، ويتم تعريفه على أنه سعال يستمر لفترة تزيد عن ثمانية أسابيع لدى البالغين أو أكثر من أربعة أسابيع لدى الأطفال.	CANDIDATE
en	ar	HP:0034323	rdfs:label	Reduced circulating growth hormone concentration	انخفاض تركيز هرمون النمو في الدم	CANDIDATE
en	ar	HP:0034323	IAO:0000115	Concentration of growth hormone in the blood circulation below normal limits.	تركيز هرمون النمو في الدورة الدموية أقل من الحدود الطبيعية.	CANDIDATE
en	ar	HP:0000589	rdfs:label	Coloboma	شق في العين (كولوبوما)	CANDIDATE
en	ar	HP:0000589	IAO:0000115	A developmental defect characterized by a cleft of some portion of the eye or ocular adnexa.	عيب نمائي يتميز بوجود شق في جزء من العين أو ملحقاتها.	CANDIDATE
en	ar	HP:0000590	rdfs:label	Progressive external ophthalmoplegia	شلل العين الخارجي التدريجي	CANDIDATE
en	ar	HP:0000590	IAO:0000115	Initial bilateral ptosis followed by limitation of eye movements in all directions and slowing of saccades.	هبوط الجفن الثنائي في البداية يتبعه تحديد في حركة العين في جميع الاتجاهات وبطء الحركات السريعة للعين.	CANDIDATE
en	ar	HP:0000592	rdfs:label	Blue sclerae	صلبة زرقاء	CANDIDATE
en	ar	HP:0000592	IAO:0000115	An abnormal bluish coloration of the sclera.	تلون غير طبيعي للصلبة باللون الأزرق.	CANDIDATE
en	ar	HP:0000594	rdfs:label	Shallow anterior chamber	غرفة أمامية ضحلة	CANDIDATE
en	ar	HP:0000594	IAO:0000115	Reduced depth of the anterior chamber, i.e., the anteroposterior distance between the cornea and the iris is decreased.	انخفاض في عمق الغرفة الأمامية، أي أن المسافة الأمامية والخلفية بين القرنية والقزحية تقل.	CANDIDATE
en	ar	HP:0000597	rdfs:label	Ophthalmoparesis	شلل عضلات العين الخارجي	CANDIDATE
en	ar	HP:0000597	IAO:0000115	Ophthalmoplegia is a paralysis or weakness of one or more of the muscles that control eye movement.	شلل أو ضعف في واحدة أو أكثر من العضلات التي تتحكم في حركة العين.	CANDIDATE
en	ar	HP:0000601	rdfs:label	Hypotelorism	قلة المسافة بين العينين (هيبوتيلوريسم)	CANDIDATE
en	ar	HP:0000601	IAO:0000115	Interpupillary distance less than 2 SD below the mean (alternatively, the appearance of an decreased interpupillary distance or closely spaced eyes).	مسافة بين الحدقتين أقل من 2 انحراف معياري تحت المتوسط (أو بعبارة أخرى، المظهر هو تقليل المسافة بين العينين أو تقارب العينين).	CANDIDATE
en	ar	HP:0000620	rdfs:label	Dacryocystitis	التهاب كيس الدمع	CANDIDATE
en	ar	HP:0000620	IAO:0000115	Inflammation of the nasolacrimal sac.	التهاب الكيس الأنفي الدمعي.	CANDIDATE
en	ar	HP:0000621	rdfs:label	Entropion	الشتر الداخلي	CANDIDATE
en	ar	HP:0000621	IAO:0000115	An abnormal inversion (turning inward) of the eyelid (usually the lower) towards the globe. Entropion is usually acquired as a result of involutional or cicatricial processes but may occasionally be congenital.	انقلاب غير طبيعي للجفن (عادة السفلى) نحو مقلة العين. الشتر الداخلي يكون عادة مكتسب نتيجة لتغيرات تشريحية أو تليفية ولكن قد يكون في بعض الأحيان خلقياً.	CANDIDATE
en	ar	HP:0000622	rdfs:label	Blurred vision	الرؤية الضبابية	CANDIDATE
en	ar	HP:0000622	IAO:0000115	Lack of sharpness of vision resulting in the inability to see fine detail.	نقص في وضوح الرؤية مما يؤدي إلى عدم القدرة على رؤية التفاصيل الدقيقة.	CANDIDATE
en	ar	HP:0000623	rdfs:label	Supranuclear ophthalmoplegia	شلل العصب العلوي فوق النووي	CANDIDATE
en	ar	HP:0000623	IAO:0000115	A vertical gaze palsy with inability to direct the gaze of the eyes downwards.	شلل في النظرة العمودية مع عدم القدرة على توجيه نظرة العينين لأسفل.	CANDIDATE
en	ar	HP:0000625	rdfs:label	Eyelid coloboma	شق الجفن	CANDIDATE
en	ar	HP:0000625	IAO:0000115	A short discontinuity of the margin of the lower or upper eyelid.	انقطاع قصير في هامش الجفن السفلي أو العلوي.	CANDIDATE
en	ar	HP:0000627	rdfs:label	Posterior embryotoxon	السمك الجنيني الخلفي	CANDIDATE
en	ar	HP:0000627	IAO:0000115	A posterior embryotoxon is the presence of a prominent and anteriorly displaced line of Schwalbe.	الهجاس الخلفي هو وجود خط بارز ومتقدم للأمام لشوالبي.	CANDIDATE
en	ar	HP:0000629	rdfs:label	Periorbital fullness	امتلاء ما حول العين	CANDIDATE
en	ar	HP:0000629	IAO:0000115	Increase in periorbital soft tissue.	زيادة في الأنسجة الرخوة المحيطة بالعين.	CANDIDATE
en	ar	HP:0000633	rdfs:label	Decreased lacrimation	نقص إفراز الدموع	CANDIDATE
en	ar	HP:0000633	IAO:0000115	Abnormally decreased lacrimation, that is, reduced tear production.	نقص غير طبيعي في إفراز الدموع، أي تقليل إنتاج الدمع.	CANDIDATE
en	ar	HP:0000635	rdfs:label	Blue irides	قزحية زرقاء	CANDIDATE
en	ar	HP:0000635	IAO:0000115	A markedly blue coloration of the iris.	تلون أزرق واضح في القزحية.	CANDIDATE
en	ar	HP:0000636	rdfs:label	Upper eyelid coloboma	شق الجفن العلوي	CANDIDATE
en	ar	HP:0000636	IAO:0000115	A short discontinuity of the margin of the upper eyelid.	انقطاع قصير في هامش الجفن العلوي.	CANDIDATE
en	ar	HP:0000602	rdfs:label	Ophthalmoplegia	شلل العين	CANDIDATE
en	ar	HP:0000602	IAO:0000115	Paralysis of one or more extraocular muscles that are responsible for eye movements.	شلل في عضلة واحدة أو أكثر من العضلات المحيطة بالعين المسؤولة عن حركة العين.	CANDIDATE
en	ar	HP:0000605	rdfs:label	Supranuclear gaze palsy	شلل نظر فوق نووي	CANDIDATE
en	ar	HP:0000605	IAO:0000115	A supranuclear gaze palsy is an inability to look in a particular direction as a result of cerebral impairment. There is a loss of the voluntary aspect of eye movements, but, as the brainstem is still intact, all the reflex conjugate eye movements are normal.	شلل النظر فوق النووي هو عدم القدرة على النظر في اتجاه معين نتيجة لخلل في المخ. هناك فقدان للجانب الإرادي لحركات العين، لكن بما أن جذع الدماغ لا يزال سليماً، فإن جميع الحركات الانعكاسية للعين المتوافقة تكون طبيعية.	CANDIDATE
en	ar	HP:0000607	rdfs:label	Periorbital wrinkles	تجاعيد حول العين	CANDIDATE
en	ar	HP:0000608	rdfs:label	Macular degeneration	تنكس البقعة	CANDIDATE
en	ar	HP:0000608	IAO:0000115	A nonspecific term denoting degeneration of the retinal pigment epithelium and/or retinal photoreceptor cells of the macula lutea.	مصطلح غير محدد يشير إلى تنكس في طبقة الخلايا الصبغية للشبكية و/أو الخلايا المستقبلة للضوء في بقعة الشبكية.	CANDIDATE
en	ar	HP:0000612	rdfs:label	Iris coloboma	كولوبوما القزحية	CANDIDATE
en	ar	HP:0000612	IAO:0000115	A coloboma of the iris.	كولوبوما في القزحية.	CANDIDATE
en	ar	HP:0000613	rdfs:label	Photophobia	رهاب الضوء	CANDIDATE
en	ar	HP:0000613	IAO:0000115	Excessive sensitivity to light with the sensation of discomfort or pain in the eyes due to exposure to bright light.	حساسية مفرطة للضوء مع شعور بعدم الراحة أو الألم في العيون نتيجة التعرض للضوء الساطع.	CANDIDATE
en	ar	HP:0000616	rdfs:label	Miosis	تضيق الحدقة	CANDIDATE
en	ar	HP:0000616	IAO:0000115	Abnormal (non-physiological) constriction of the pupil.	تضيق غير طبيعي (غير فسيولوجي) في الحدقة.	CANDIDATE
en	ar	HP:0000618	rdfs:label	Blindness	عمى	CANDIDATE
en	ar	HP:0000618	IAO:0000115	Blindness is the condition of lacking visual perception defined as a profound reduction in visual perception. On the 6m visual acuity scale, blindness is defined as less than 3/60. On the 20ft visual acuity scale, blindness is defined as less than 20/400. On the decimal visual acuity scale, blindness is defined as less than 0.05. Blindness is typically characterized by a visual field of no greater than 10 degrees in radius around central fixation.	العمى هو حالة فقدان الإدراك البصري حيث يُعرف بأنه انخفاض شديد في الإدراك البصري. وفقًا لمقياس حدة البصر 6 أمتار، يُعرف العمى بأنه أقل من 3/60. وفقًا لمقياس حدة البصر 20 قدمًا، يُعرف العمى بأنه أقل من 20/400. في مقياس حدة البصر العشري، يُعرف العمى بأنه أقل من 0.05. يتميز العمى عادة بميدان بصري لا يزيد عن 10 درجات في نصف القطر حول التثبيت المركزي.	CANDIDATE
en	ar	HP:0034329	rdfs:label	Dysplastic megalencephaly	تضخم الدماغ التشوهي	CANDIDATE
en	ar	HP:0034329	IAO:0000115	A congenital brain malformation characterized by marked overgrowth and dysplasia affecting one or both cerebral hemispheres, and, in some cases, subcortical brain regions as well. The presence of dysplasia in dysplastic megalencephaly distinguishes it from other forms of generalized megalencephaly.	تشوه خلقي في الدماغ يتميز بنمو زائد وتشوه في أحد أو كلا نصفي الكرة المخية، وفي بعض الحالات، يؤثر على مناطق الدماغ السفلية أيضًا. وجود التشوهات في هذا النوع يميزه عن الأشكال الأخرى من تضخم الدماغ.	CANDIDATE
en	ar	HP:0034332	rdfs:label	Cognitive regression	التراجع الإدراكي	CANDIDATE
en	ar	HP:0034332	IAO:0000115	Loss of cognitive developmental skills, as manifested by loss of developmental cognitive milestones.	فقدان المهارات الإدراكية التي يتم اكتسابها خلال مراحل النمو، ويتجلى ذلك بفقدان المحطات التطورية الإدراكية.	CANDIDATE
en	ar	HP:0034337	rdfs:label	Claw hand deformity	تشوه اليد المخلبية	CANDIDATE
en	ar	HP:0034337	IAO:0000115	An abnormality of the hand characterized by metacarpophalangeal (MCP) hyperextension and proximal interphalangeal (PIP) and distal interphalangeal (DIP) flexion. The position of the affected hand is said to resemble a claw.	تشوه في اليد يتميز بفرط انثناء المفاصل المشطية السلامية وانثناء المفاصل بين السلاميات القريبة والبعيدة. يوصف وضع اليد المصابة بأنه يشبه المخلب.	CANDIDATE
en	ar	HP:0034348	rdfs:label	Subpulmonary stenosis	تضيق تحت الرئوي	CANDIDATE
en	ar	HP:0034348	IAO:0000115	A cardiovascular malformation associated with narrowing of the outflow tract of the right ventricle immediately below the pulmonary valve.	تشوه قلبي وعائي يتميز بتضيق في القناة الخارجة للبطين الأيمن مباشرة تحت الصمام الرئوي.	CANDIDATE
en	ar	HP:0034353	rdfs:label	Appendicular spasticity	تصلب الأطراف	CANDIDATE
en	ar	HP:0034353	IAO:0000115	A type of spasticity that affects one or more limbs (arms or legs).	نوع من التصلب يؤثر على واحد أو أكثر من الأطراف (الذراعين أو الساقين).	CANDIDATE
en	ar	HP:0034362	rdfs:label	Dull foveal reflex	انعكاس فووي باهت	CANDIDATE
en	ar	HP:0034362	IAO:0000115	Reduced brightness of the foveal reflex, which normally is a bright pinpoint of light that is observed to move sideways or up and down in response to movement of the opthalmoscope.	انخفاض سطوع انعكاس الفوفيا، وهي نقطة ضوء ساطعة تتحرك جانبيًا أو صعودًا ونزولًا استجابة لحركة منظار العين.	CANDIDATE
en	ar	HP:0034376	rdfs:label	Atrioventricular valve regurgitation	قلس الصمام الأذيني البطيني	CANDIDATE
en	ar	HP:0034376	IAO:0000115	Regurgitation of a heart valve that controls blood flow from a an atrium to a ventricle, including mitral, tricuspid, or, rarely, single atrioventicular valve.	قلس صمام القلب الذي يتحكم في تدفق الدم من الأذين إلى البطين، بما في ذلك الصمام التاجي، والصمام ثلاثي الشرفات، أو نادرًا، الصمام الأذيني البطيني الفردي.	CANDIDATE
en	ar	HP:0034396	rdfs:label	Hippocampal malrotation	اضطراب دوران الحُصين	CANDIDATE
en	ar	HP:0034396	IAO:0000115	Hippocampal malrotation, also termed incomplete inversion of the hippocampus or hippocampal malformation, is an increasingly recognized neuroimaging finding of undetermined clinical significance. It is characterized by features including (i) Round or pyramidal shape instead of ovoid shape; (ii) Medial position of the hippocampus on the hippocampal sulcus; (iii) The collateral sulcus is excessively deep or verticalized; (iv) Fimbria located medial to the hippocampus; (v) Small or displaced fornix; (vi) Enlarged temporal horn and empty choroid fissure; (vii) Thickened subiculum; (viii) Reduced upper horizontal portion of the parahippocampal gyrus.	اضطراب دوران الحُصين، المعروف أيضًا بالانعكاس غير المكتمل للحُصين أو تشوه الحُصين، هو اكتشاف تصوير عصبي متزايد بالتعرف ذو دلالة سريرية غير محددة. يتميز بعدة سمات منها شكل دائري أو هرمي بدلاً من الشكل البيضوي، ووضعية وسطية للحُصين على الثلم الحُصيني، وعمق أو عمودية زائدة للثلم الحافّي، والموقع الوسطي للفقرة مقارنة بالحُصين، وانزياح أو صغر في القوس، وتضخم القرن الصدغي والثلم الخيمائي الفارغ، وسماكة في سُبكولُم، وانخفاض الجزء الأفقي العلوي من الجُزَيْرَة الحُصينية.	CANDIDATE
